zip,city,state,lat,lon,pop,sqmi,denspersqmi,med_income,avg_income,subways
95926,Chico,CA,39.745628,-121.843834,37725,7.651,4930.728009,43459,57224,3
95928,Chico,CA,39.68571,-121.844084,36511,137.55,265.4380225,44704,60869,4
95930,Clipper Mills,CA,39.548599,-121.192105,69,16.757,4.117682163,43368,52818,0
95932,Colusa,CA,39.266469,-121.978604,7718,124.19,62.14671069,51868,62843,1
95934,Crescent Mills,CA,40.060074,-120.907922,274,20.792,13.17814544,32917,46637,0
95935,Dobbins,CA,39.379346,-121.19231,631,23.601,26.73615525,49153,56397,0
95936,Downieville,CA,39.605383,-120.811013,352,104.932,3.354553425,52950,58780,0
95937,Dunnigan,CA,38.885244,-121.999039,1491,50.864,29.31346335,49800,72935,0
95938,Durham,CA,39.604713,-121.795288,3787,71.869,52.69309438,64093,89118,0
95939,Elk Creek,CA,39.571982,-122.580827,604,305.865,1.974727412,65590,92318,0
95941,Forbestown,CA,39.516314,-121.250935,563,15.802,35.62840147,40016,50744,0
95942,Forest Ranch,CA,40.01945,-121.566635,1301,55.898,23.27453576,77331,105980,0
95943,Glenn,CA,39.584807,-122.032297,879,63.299,13.8864753,52731,64812,0
95944,Goodyears Bar,CA,39.495266,-120.943811,46,50.512,0.910674691,52950,58780,0
95945,Grass Valley,CA,39.196387,-120.972289,25199,64.229,392.3305672,47079,59533,1
95946,Penn Valley,CA,39.215586,-121.20324,9790,41.847,233.9474753,62130,77005,1
95947,Greenville,CA,40.174567,-120.819768,1899,130.542,14.54704233,32917,46637,0
95948,Gridley,CA,39.339264,-121.770785,10810,78.022,138.5506652,38520,52675,1
95949,Grass Valley,CA,39.09923,-121.138848,19741,139.567,141.4446108,64344,77240,1
95950,Grimes,CA,39.043447,-121.918099,569,50.992,11.15861312,47169,59767,0
95951,Hamilton City,CA,39.722512,-122.004433,2601,18.374,141.5587243,35542,51052,1
95953,Live Oak,CA,39.259022,-121.776826,10718,113.754,94.22086256,45413,57554,1
95954,Magalia,CA,39.884654,-121.586789,12251,71.028,172.481275,42588,51794,1
95955,Maxwell,CA,39.294516,-122.201715,1517,122.997,12.33363415,46385,65489,0
95956,Meadow Valley,CA,39.838288,-121.134235,401,67.731,5.920479544,43021,57772,0
95957,Meridian,CA,39.060921,-121.827155,761,69.859,10.89337093,47447,59530,0
95959,Nevada City,CA,39.347811,-120.918728,17838,247.919,71.95091945,54743,75379,0
95960,North San Juan,CA,39.403217,-121.034486,796,48.287,16.48476816,44486,57615,0
95961,Olivehurst,CA,39.040305,-121.560484,26510,45.779,579.0864807,49526,57809,1
95962,Oregon House,CA,39.344757,-121.264517,1567,29.71,52.74318411,60436,67645,0
95963,Orland,CA,39.736308,-122.259338,15493,305.671,50.68521384,44407,55138,1
95965,Oroville,CA,39.593945,-121.581363,20384,320.197,63.66080881,36754,49239,2
95966,Oroville,CA,39.47536,-121.41411,30643,184.065,166.4792329,43593,52783,1
95968,Palermo,CA,39.435211,-121.551925,1412,1.548,912.1447028,40781,49873,0
95969,Paradise,CA,39.716846,-121.64618,27549,59.028,466.7107136,41972,54652,2
95970,Princeton,CA,39.398424,-122.060946,530,46.82,11.31994874,48992,65778,0
95971,Quincy,CA,39.940063,-120.891328,5970,101.17,59.00958782,3363,4521,1
95973,Chico,CA,39.891624,-121.841982,31957,332.803,96.02377382,55383,66053,1
95974,Richvale,CA,39.480221,-121.838454,8,8.395,0.952948183,49469,60567,0
95975,Rough And Ready,CA,39.224354,-121.151625,1769,9.379,188.6128585,56315,71235,0
95977,Smartsville,CA,39.176595,-121.291692,1678,39.132,42.880507,55393,68829,0
95978,Stirling City,CA,39.875599,-121.536315,143,6.328,22.59797724,33713,45668,0
95979,Stonyford,CA,39.302035,-122.51116,597,284.419,2.099015889,46346,65562,0
95981,Strawberry Valley,CA,39.679398,-120.998619,97,41.091,2.360614246,47256,56822,0
95982,Sutter,CA,39.172726,-121.805819,3221,44.364,72.60391308,69207,81251,0
95983,Taylorsville,CA,40.077912,-120.707315,428,117.913,3.629794849,32917,46637,0
95984,Twain,CA,40.040955,-121.122652,120,33.183,3.616309556,32917,46637,0
95986,Washington,CA,39.342544,-120.770868,162,8.207,19.73924698,41830,57463,0
95987,Williams,CA,39.105127,-122.283003,5992,334.721,17.90147615,46289,62461,1
95988,Willows,CA,39.491654,-122.26208,8857,310.527,28.52247953,43906,55580,1
95991,Yuba City,CA,38.994187,-121.594591,40593,40.727,996.7097994,45045,56070,4
95993,Yuba City,CA,39.082497,-121.680114,36067,85.521,421.7326738,62526,74115,1
96001,Redding,CA,40.601778,-122.454973,33865,87.96,385.0045475,48100,63244,4
96002,Redding,CA,40.527834,-122.318749,33298,30.25,1100.760331,47027,58268,2
96003,Redding,CA,40.751937,-122.230678,44461,237.55,187.1648074,47410,59786,4
96006,Adin,CA,41.135964,-120.840063,557,161.593,3.446931488,41263,56249,0
96007,Anderson,CA,40.458029,-122.27783,22841,129.557,176.3007788,41128,50888,2
96008,Bella Vista,CA,40.704869,-122.120038,1231,36.343,33.8717222,52608,71457,0
96009,Bieber,CA,41.05604,-121.020802,569,220.423,2.581400308,52216,66749,0
96010,Big Bar,CA,40.91378,-123.307421,239,402.105,0.594372117,36250,52467,0
96011,Big Bend,CA,41.051216,-121.984492,218,319.05,0.683278483,42445,64061,0
96013,Burney,CA,40.973657,-121.692399,4212,229.757,18.33241207,43190,46697,1
96014,Callahan,CA,41.326646,-122.773654,211,132.729,1.589705339,42902,50388,0
96015,Canby,CA,41.487278,-120.912416,465,241.978,1.9216623,41096,54296,0
96016,Cassel,CA,40.894269,-121.50702,366,42.109,8.691728609,39767,55675,0
96017,Castella,CA,41.076875,-122.253652,171,146.105,1.170391157,49318,74481,0
96019,Shasta Lake,CA,40.676564,-122.380909,10082,10.94,921.5722121,46599,49105,0
96020,Chester,CA,40.39796,-121.298528,2416,39.946,60.48165023,45988,48495,1
96021,Corning,CA,39.923446,-122.270806,16097,238.594,67.46607207,38808,48079,2
96022,Cottonwood,CA,40.336387,-122.448511,15768,242.036,65.14733345,47644,65823,1
96023,Dorris,CA,41.928894,-121.906809,1240,249.804,4.963891691,33988,51506,0
96024,Douglas City,CA,40.546631,-122.880891,1145,178.573,6.411943575,40932,52490,0
96025,Dunsmuir,CA,41.209942,-122.307935,2310,91.72,25.18534671,35210,45770,0
96027,Etna,CA,41.399483,-123.068855,2227,476.292,4.67570314,42902,50388,0
96028,Fall River Mills,CA,41.006417,-121.480741,1464,167.284,8.751584132,39107,57407,0
96029,Flournoy,CA,39.94026,-122.4892,124,34.871,3.555963408,39713,57800,0
96031,Forks Of Salmon,CA,41.186066,-123.181796,158,354.426,0.445791223,42902,50388,0
96032,Fort Jones,CA,41.609516,-122.963525,2407,455.531,5.283943354,45468,53821,0
96033,French Gulch,CA,40.781633,-122.584149,432,141.616,3.050502768,58587,86633,0
96034,Gazelle,CA,41.428284,-122.609441,294,110.438,2.662127166,43504,56497,0
96035,Gerber,CA,40.045637,-122.184859,3324,45.959,72.32533345,31728,43256,0
96037,Greenview,CA,41.544675,-122.934665,308,4.012,76.76969093,43214,50760,0
96038,Grenada,CA,41.6071,-122.545715,589,17.832,33.03050695,44083,57318,0
96039,Happy Camp,CA,41.687905,-123.483269,1251,623.059,2.007835534,28920,37275,0
96040,Hat Creek,CA,40.793535,-121.438607,341,123.181,2.76828407,40056,54918,0
96041,Hayfork,CA,40.525724,-123.193917,2747,329.073,8.34769185,31288,40199,0
96044,Hornbrook,CA,41.93095,-122.510081,1022,140.883,7.254246431,32086,43780,0
96046,Hyampom,CA,40.588772,-123.434201,304,179.368,1.694839659,31280,40182,0
96047,Igo,CA,40.471076,-122.660955,1004,205.891,4.876366621,58587,86633,0
96048,Junction City,CA,40.829014,-123.022859,736,153.503,4.794694566,36371,52468,0
96049,Redding,CA,41.77186,-123.327375,95,15.842,5.996717586,28920,37275,0
96050,Klamath River,CA,41.89888,-122.888552,414,285.744,1.44884932,32200,41309,0
96051,Lakehead,CA,40.9332,-122.382788,1139,309.53,3.679772558,49318,74481,1
96052,Lewiston,CA,40.738391,-122.821086,1460,77.081,18.94111389,42152,53239,0
96054,Lookout,CA,41.238956,-121.03925,366,127.741,2.865172497,36000,51361,0
96055,Los Molinos,CA,40.103236,-122.074735,3935,63.216,62.24689952,36561,50503,0
96056,Mcarthur,CA,41.028176,-121.308316,1642,337.32,4.867781335,43400,60207,0
96057,Mccloud,CA,41.268682,-121.93094,1355,316.283,4.28413794,32283,37989,0
96058,Macdoel,CA,41.727044,-121.907369,798,434.923,1.834807541,33612,50096,0
96059,Manton,CA,40.421637,-121.833052,688,78.431,8.772041667,39774,55967,0
96061,Mill Creek,CA,40.338068,-121.47907,36,41.271,0.872283201,38382,54734,0
96062,Millville,CA,40.580119,-122.041403,1105,72.915,15.15463211,43486,65052,0
96063,Mineral,CA,40.370467,-121.606306,125,11.981,10.43318588,38382,54734,0
96064,Montague,CA,41.754853,-122.365534,4574,479.118,9.546708744,37547,49306,0
96065,Montgomery Creek,CA,40.87908,-121.893264,357,84.752,4.212289975,42445,64061,0
96067,Mount Shasta,CA,41.314337,-122.380798,7165,135.833,52.7485957,45277,54433,1
96068,Nubieber,CA,41.118402,-121.207564,183,40.081,4.565754347,52216,66749,0
96069,Oak Run,CA,40.685336,-122.016069,982,88.608,11.08252077,42445,64061,0
96071,Old Station,CA,40.663854,-121.46106,125,80.17,1.559186728,40909,52680,0
96073,Palo Cedro,CA,40.603066,-122.186657,4082,44.518,91.69324768,58110,81161,0
96074,Paskenta,CA,39.884652,-122.586513,260,100.12,2.59688374,39713,57800,0
96075,Paynes Creek,CA,40.343242,-121.852205,369,68.786,5.364463699,38565,54896,0
96076,Platina,CA,40.391542,-122.937883,166,207.057,0.801711606,43621,61945,0
96080,Red Bluff,CA,40.18189,-122.377104,28764,612.213,46.98364785,38674,52947,3
96084,Round Mountain,CA,40.844643,-121.969849,625,105.316,5.934520871,42445,64061,0
96085,Scott Bar,CA,41.740719,-123.077404,85,74.638,1.138830087,33666,41971,0
96086,Seiad Valley,CA,41.92416,-123.260782,338,256.742,1.316496717,28920,37275,0
96087,Shasta,CA,40.619998,-122.643642,600,78.264,7.666360012,58587,86633,0
96088,Shingletown,CA,40.51087,-121.876112,4506,157.556,28.59935515,42288,59371,0
96090,Tehama,CA,40.021716,-122.127821,421,1.027,409.9318403,35155,47234,0
96091,Trinity Center,CA,41.034706,-122.791321,699,452.222,1.545701005,43772,54234,0
96092,Vina,CA,39.96332,-122.017242,496,49.387,10.04312876,35155,47234,0
96093,Weaverville,CA,40.765478,-122.941428,4133,58.658,70.45927239,46224,55771,1
96094,Weed,CA,41.456579,-122.469367,6630,247.404,26.79827327,37724,51366,2
96096,Whitmore,CA,40.654093,-121.822848,695,113.879,6.102968941,43364,64936,0
96097,Yreka,CA,41.756147,-122.659466,10031,190.724,52.59432478,35469,49291,2
96101,Alturas,CA,41.452711,-120.53846,5490,584.249,9.396678471,36010,46835,1
96103,Blairsden Graeagle,CA,39.805588,-120.665978,1725,125.702,13.72293201,52475,72846,0
96104,Cedarville,CA,41.506276,-120.143106,748,192.49,3.885916151,31417,44848,0
96105,Chilcoot,CA,39.753579,-120.054995,527,253.249,2.080955897,40426,58461,0
96106,Clio,CA,39.736644,-120.543744,479,23.396,20.47358523,53790,75200,0
96107,Coleville,CA,38.425282,-119.475743,1269,88.906,14.27350235,40903,48322,0
96108,Davis Creek,CA,41.770116,-120.431104,122,198.034,0.616055829,41118,54309,0
96109,Doyle,CA,40.019715,-120.099183,2197,197.865,11.10353018,42917,53729,0
96110,Eagleville,CA,41.299883,-120.078511,166,149.658,1.109195633,32669,46166,0
96111,Floriston,CA,39.483479,-120.037661,160,33.54,4.770423375,47881,58185,0
96112,Fort Bidwell,CA,41.858844,-120.104998,214,126.746,1.688416202,31417,44848,0
96113,Herlong,CA,40.142933,-120.159007,1000,6.815,146.7351431,42917,53729,0
96114,Janesville,CA,40.296745,-120.499838,3220,67.961,47.38011507,74021,90616,0
96115,Lake City,CA,41.70183,-120.134337,145,99.586,1.456027956,31417,44848,0
96116,Likely,CA,41.258361,-120.372343,233,251.018,0.928220287,41118,54309,0
96117,Litchfield,CA,40.533462,-120.235356,405,326.684,1.239730137,60055,68811,0
96118,Loyalton,CA,39.639597,-120.247144,1627,202.803,8.022563769,52786,58794,0
96119,Madeline,CA,41.022721,-120.523987,90,162.142,0.555069014,52216,66749,0
96120,Markleeville,CA,38.743384,-119.867624,957,210.662,4.542822151,#N/A,#N/A,0
96121,Milford,CA,40.164393,-120.380042,368,33.478,10.99229345,42917,53729,0
96122,Portola,CA,39.825228,-120.477053,3883,61.323,63.32045073,38965,60014,1
96123,Ravendale,CA,40.728194,-120.39628,48,204.45,0.234776229,52216,66749,0
96124,Calpine,CA,39.641871,-120.445265,326,57.686,5.65128454,52950,58780,0
96125,Sierra City,CA,39.602711,-120.63615,258,98.918,2.608220951,52950,58780,0
96126,Sierraville,CA,39.529719,-120.454168,215,88.708,2.423682193,52950,58780,0
96128,Standish,CA,40.358768,-120.408154,752,31.415,23.93760942,61661,70389,0
96129,Beckwourth,CA,39.78927,-120.357278,261,94.39,2.765123424,38965,60014,0
96130,Susanville,CA,40.551757,-120.675673,23150,479.894,48.23981963,54158,64434,2
96132,Termo,CA,40.914751,-120.402175,119,388.392,0.306391481,52216,66749,0
96133,Topaz,CA,38.620964,-119.505184,110,12.713,8.652560371,40903,48322,0
96134,Tulelake,CA,41.767323,-121.440546,2512,331.751,7.571944018,30786,43697,0
96135,Vinton,CA,39.808651,-120.205672,128,33.259,3.848582339,38965,60014,0
96136,Wendel,CA,40.345753,-120.081154,104,148.134,0.702067047,45499,55933,0
96137,Westwood,CA,40.270731,-121.039461,3297,48.41,68.10576327,51680,67927,0
96140,Carnelian Bay,CA,39.232027,-120.096413,1170,4.698,249.0421456,52308,65712,0
96141,Homewood,CA,39.067274,-120.177798,744,11.993,62.03618778,75290,84627,0
96142,Tahoma,CA,38.997166,-120.129625,1037,20.208,51.31631037,54415,69554,0
96143,Kings Beach,CA,39.254453,-120.022185,4414,5.503,802.1079411,49903,61705,0
96145,Tahoe City,CA,39.148285,-120.170923,3161,37.222,84.92289506,68820,82570,0
96146,Olympic Valley,CA,39.198047,-120.237787,1366,20.935,65.24958204,68305,68315,0
96148,Tahoe Vista,CA,39.24905,-120.060428,788,1.36,579.4117647,70636,94019,0
96150,South Lake Tahoe,CA,38.869825,-120.008594,29792,123.571,241.0921656,40314,51129,3
96155,South Lake Tahoe,CA,38.762986,-120.087069,8,37.05,0.215924426,48146,58502,0
96161,Truckee,CA,39.313089,-120.207783,18451,181.831,101.4733461,70848,85620,0
96701,Aiea,HI,21.406053,-157.884952,40281,18.906,2130.593462,83901,93091,3
96703,Anahola,HI,22.145578,-159.385681,2368,18.673,126.8141166,#N/A,#N/A,0
96704,Captain Cook,HI,19.337269,-155.837622,6505,284.949,22.82864653,58944,75742,0
96705,Eleele,HI,21.899532,-159.568546,2319,2.909,797.1811619,53614,73683,1
96706,Ewa Beach,HI,21.344763,-158.022279,62730,17.101,3668.206538,80070,88955,2
96707,Kapolei,HI,21.363106,-158.082206,38817,43.377,894.8751643,88737,92754,4
96708,Haiku,HI,20.852389,-156.223562,10220,97.441,104.8839811,62846,71319,0
96710,Hakalau,HI,19.842479,-155.247512,613,38.276,16.0152576,49127,59846,0
96712,Haleiwa,HI,21.621367,-158.048011,7352,20.709,355.0147279,64451,86579,0
96713,Hana,HI,20.738821,-156.045046,1990,104.529,19.03777899,#N/A,#N/A,0
96714,Hanalei,HI,22.13125,-159.520972,1390,78.317,17.74838158,47321,77112,0
96716,Hanapepe,HI,22.049275,-159.592419,2823,107.464,26.26926226,55789,69081,0
96717,Hauula,HI,21.557794,-157.90534,5555,24.873,223.3345395,68312,83031,0
96719,Hawi,HI,20.234364,-155.835941,1692,20.416,82.87617555,56574,67614,0
96720,Hilo,HI,19.65981,-155.232473,46165,299.533,154.1232519,53729,69289,3
96722,Princeville,HI,22.188349,-159.460872,2484,5.533,448.9427074,#N/A,#N/A,0
96725,Holualoa,HI,19.626488,-155.910336,3592,78.405,45.81340476,64718,85330,0
96726,Honaunau,HI,19.428177,-155.820972,661,29.997,22.03553689,60981,77557,0
96727,Honokaa,HI,20.109943,-155.636271,4878,125.791,38.77860896,59286,69402,0
96728,Honomu,HI,19.861176,-155.124957,610,3.67,166.2125341,39679,55828,0
96729,Hoolehua,HI,21.173558,-157.116812,1303,41.803,31.17001172,40332,49984,0
96730,Kaaawa,HI,21.543144,-157.850479,1541,1.058,1456.521739,67487,83972,0
96731,Kahuku,HI,21.677463,-157.96812,3292,19.401,169.6819752,64935,87748,0
96732,Kahului,HI,20.883783,-156.462641,24816,9.728,2550.986842,57566,72885,3
96734,Kailua,HI,21.395084,-157.758188,50746,21.729,2335.404298,87193,104979,3
96737,Ocean View,HI,19.064517,-155.779672,4552,128.67,35.37732183,41352,66240,0
96738,Waikoloa,HI,19.871941,-155.802163,6609,89.654,73.71673322,76931,103458,2
96740,Kailua Kona,HI,19.75682,-155.919968,33321,236.416,140.9422374,64253,79385,5
96741,Kalaheo,HI,21.956769,-159.513981,5929,27.563,215.1072089,53900,73897,0
96742,Kalaupapa,HI,21.176668,-156.965748,90,11.991,7.505629222,41806,48143,0
96743,Kamuela,HI,19.862159,-155.69887,12160,371.345,32.74582935,75733,98379,1
96744,Kaneohe,HI,21.451733,-157.824227,54247,34.484,1573.106368,90519,100819,5
96746,Kapaa,HI,22.093378,-159.38519,18319,51.328,356.900717,63317,72274,1
96747,Kaumakani,HI,21.929944,-159.624427,749,2.588,289.4126739,55865,68920,0
96748,Kaunakakai,HI,21.131173,-156.835237,4503,122.854,36.65326322,47886,69883,0
96749,Keaau,HI,19.621282,-154.989735,17047,62.85,271.2330947,39470,49923,1
96750,Kealakekua,HI,19.531994,-155.714828,3793,186.615,20.3252686,53902,70359,0
96751,Kealia,HI,22.104971,-159.302546,175,0.386,453.3678756,#N/A,#N/A,0
96752,Kekaha,HI,21.970965,-159.714507,3680,4.043,910.2151867,60673,69365,1
96753,Kihei,HI,20.711955,-156.438498,26892,32.538,826.4798082,67064,83599,3
96754,Kilauea,HI,22.178915,-159.41229,4084,41.47,98.48082952,#N/A,#N/A,1
96755,Kapaau,HI,20.196906,-155.789908,3575,57.984,61.65493929,56574,67614,0
96756,Koloa,HI,21.907071,-159.451665,5190,24.679,210.3002553,68531,87458,0
96757,Kualapuu,HI,21.154453,-156.977379,758,15.365,49.33289945,40332,49984,0
96759,Kunia,HI,21.467418,-158.072427,457,5.955,76.74223342,76250,85030,0
96760,Kurtistown,HI,19.554764,-155.056113,3001,17.345,173.0181609,43961,56008,0
96761,Lahaina,HI,20.897296,-156.61354,22156,77.261,286.7682272,66177,88435,3
96762,Laie,HI,21.618531,-157.9439,6419,12.056,532.4319841,75417,80417,1
96763,Lanai City,HI,20.836482,-156.927377,3135,141.067,22.22348246,63170,65872,0
96764,Laupahoehoe,HI,19.912071,-155.276904,799,44.305,18.03408193,70000,68723,0
96765,Lawai,HI,21.911192,-159.477967,553,1.066,518.7617261,57651,76694,0
96766,Lihue,HI,21.991913,-159.398906,14683,84.902,172.9405668,63939,71891,2
96768,Makawao,HI,20.832264,-156.297856,17668,42.697,413.7995644,67688,86485,1
96769,Makaweli,HI,21.895567,-160.152508,464,74.707,6.210930703,35396,43668,0
96770,Maunaloa,HI,21.133617,-157.216932,691,68.45,10.09495982,40332,49984,0
96771,Mountain View,HI,19.524215,-155.12304,8339,92.005,90.63637846,41813,55680,0
96772,Naalehu,HI,19.154515,-155.623214,2304,322.518,7.143787323,41352,66240,0
96773,Ninole,HI,19.880162,-155.239161,210,34.808,6.03309584,70000,68723,0
96774,Ookala,HI,19.971897,-155.319507,342,38.886,8.794939053,68558,68584,0
96776,Paauilo,HI,19.994067,-155.399601,1490,67.444,22.09240259,61500,67905,0
96777,Pahala,HI,19.251948,-155.456769,1479,174.227,8.488925367,41352,66240,0
96778,Pahoa,HI,19.43894,-155.028176,14409,269.101,53.54495152,35659,46576,1
96779,Paia,HI,20.90926,-156.384632,3088,8.105,380.9993831,63062,88185,0
96780,Papaaloa,HI,19.96976,-155.216166,557,2.982,186.787391,70000,68723,0
96781,Papaikou,HI,19.786152,-155.217704,1670,40.297,41.44229099,39679,55828,0
96782,Pearl City,HI,21.417374,-157.936867,40496,17.581,2303.395711,76194,84943,2
96783,Pepeekeo,HI,19.830827,-155.144159,2060,19.527,105.4949557,39679,55828,0
96785,Volcano,HI,19.453729,-155.407546,2646,259.357,10.20215379,41068,55261,0
96786,Wahiawa,HI,21.564057,-157.979306,40859,82.01,498.2197293,53401,63505,1
96789,Mililani,HI,21.483875,-157.934284,54129,27.277,1984.419108,92471,100810,3
96790,Kula,HI,20.685422,-156.305383,8065,227.308,35.48049343,75163,99284,0
96791,Waialua,HI,21.56364,-158.185151,8014,37.28,214.9678112,73526,83883,0
96792,Waianae,HI,21.468626,-158.166919,48519,61.023,795.0936532,57792,66680,2
96793,Wailuku,HI,20.895445,-156.530122,29549,68.694,430.1540164,75415,82390,1
96795,Waimanalo,HI,21.335013,-157.710924,10034,11.164,898.7817986,68390,86315,2
96796,Waimea,HI,22.094055,-159.718749,1881,46.18,40.73191858,60673,69365,1
96797,Waipahu,HI,21.430996,-157.972895,72289,34.322,2106.200105,77251,90360,5
96799,Pago Pago,AS,14.319506,-170.750246,0,76.424,0,#N/A,#N/A,0
96813,Honolulu,HI,21.316548,-157.845053,22881,3.441,6649.520488,61944,74311,6
96814,Honolulu,HI,21.293143,-157.848767,18721,1.245,15036.94779,45742,60639,4
96815,Honolulu,HI,21.273462,-157.822444,31470,1.916,16424.84342,50282,64514,9
96816,Honolulu,HI,21.290676,-157.788352,49368,9.89,4991.708797,78882,96096,5
96817,Honolulu,HI,21.355506,-157.821647,54628,9.286,5882.834374,58071,74859,4
96818,Honolulu,HI,21.343331,-157.941721,50586,11.502,4398.017736,65271,75177,4
96819,Honolulu,HI,21.347117,-157.877317,49492,21.901,2259.805488,67978,80533,3
96821,Honolulu,HI,21.311063,-157.750269,19856,11.54,1720.623917,116010,152660,1
96822,Honolulu,HI,21.320208,-157.810759,45007,8.201,5487.98927,68798,90408,3
96825,Honolulu,HI,21.294518,-157.688748,30263,11.213,2698.920895,79571,96667,1
96826,Honolulu,HI,21.291518,-157.826869,30842,1.066,28932.45779,42856,58309,2
96850,Honolulu,HI,21.303768,-157.862663,0,0.022,0,#N/A,#N/A,0
96853,Jbphh,HI,21.333755,-157.938957,462,0.093,4967.741935,72241,103955,2
96857,Schofield Barracks,HI,21.486745,-158.0515,2522,0.467,5400.428266,65167,49618,0
96859,Tripler Army Medical Center,HI,21.36046,-157.890628,156,0.114,1368.421053,94828,101445,1
96860,Jbphh,HI,21.355655,-157.941232,1124,0.334,3365.269461,48047,64915,3
96863,Mcbh Kaneohe Bay,HI,21.448453,-157.762325,52,0.028,1857.142857,49728,57955,0
96910,Hagatna,GU,13.450553,144.75071,0,15.118,0,#N/A,#N/A,0
96913,Barrigada,GU,13.477839,144.814522,0,24.623,0,#N/A,#N/A,0
96915,Santa Rita,GU,13.377481,144.702278,0,81.958,0,#N/A,#N/A,0
96916,Merizo,GU,13.260372,144.700671,0,3.146,0,#N/A,#N/A,0
96917,Inarajan,GU,13.300206,144.740075,0,17.94,0,#N/A,#N/A,0
96921,Barrigada,GU,13.459123,144.793973,0,0.182,0,#N/A,#N/A,0
96928,Agat,GU,13.384537,144.661298,0,0.453,0,#N/A,#N/A,0
96929,Yigo,GU,13.565099,144.87624,0,66.197,0,#N/A,#N/A,0
96932,Hagatna,GU,13.475451,144.741733,0,0.187,0,#N/A,#N/A,0
96950,Saipan,MP,15.186892,145.754437,0,45.89,0,#N/A,#N/A,0
96951,Rota,MP,14.152359,145.213128,0,32.857,0,#N/A,#N/A,0
96952,Tinian,MP,15.01006,145.631189,0,39.083,0,#N/A,#N/A,0
97001,Antelope,OR,44.990287,-120.604029,229,297.431,0.76992647,40083,49436,0
97002,Aurora,OR,45.240483,-122.793841,5623,42.788,131.4153501,60636,70458,1
97004,Beavercreek,OR,45.254962,-122.449377,4388,43.784,100.2192582,66984,82858,0
97005,Beaverton,OR,45.490959,-122.803586,24906,5.311,4689.512333,45265,56202,3
97006,Beaverton,OR,45.517009,-122.859817,63036,11.746,5366.592883,60472,70570,3
97007,Beaverton,OR,45.454271,-122.879619,66954,26.77,2501.083302,71418,83552,2
97008,Beaverton,OR,45.46019,-122.804198,28969,4.956,5845.238095,51435,66968,0
97009,Boring,OR,45.422994,-122.33277,7762,30.595,253.7015852,70322,100684,0
97011,Brightwood,OR,45.387126,-122.026423,582,5.804,100.275672,62216,69964,0
97013,Canby,OR,45.220824,-122.66828,22688,56.842,399.1414799,59428,70414,1
97014,Cascade Locks,OR,45.568503,-122.04471,1288,35.965,35.81259558,53533,63117,0
97015,Clackamas,OR,45.413524,-122.536758,19521,8.811,2215.526047,56719,66456,4
97016,Clatskanie,OR,46.060308,-123.266951,6083,230.381,26.40408714,9196,10723,1
97017,Colton,OR,45.176519,-122.38969,2922,43.41,67.31167934,59941,70210,0
97018,Columbia City,OR,45.899259,-122.812218,1952,0.802,2433.915212,61411,69077,0
97019,Corbett,OR,45.515631,-122.24273,3161,58.704,53.84641592,67586,81177,0
97020,Donald,OR,45.222954,-122.833621,791,0.143,5531.468531,72756,76165,0
97021,Dufur,OR,45.385919,-121.142379,1089,245.844,4.429638307,40083,49436,0
97022,Eagle Creek,OR,45.346725,-122.319961,3722,24.689,150.7553971,64420,72978,0
97023,Estacada,OR,45.278476,-122.323188,9832,127.499,77.11433031,55954,68302,1
97024,Fairview,OR,45.546622,-122.442346,10242,3.501,2925.449871,51056,64962,0
97026,Gervais,OR,45.106152,-122.959936,3815,35.728,106.7789969,53574,68298,0
97027,Gladstone,OR,45.38565,-122.592827,12131,2.533,4789.182787,54776,61904,2
97028,Government Camp,OR,45.288449,-121.807282,217,38.013,5.708573383,59386,70814,0
97029,Grass Valley,OR,45.287094,-120.802277,285,242.758,1.174008684,41354,49145,0
97030,Gresham,OR,45.509203,-122.433468,36693,7.566,4849.722443,45355,54363,4
97031,Hood River,OR,45.626691,-121.550386,18375,116.149,158.2019647,52806,64528,1
97032,Hubbard,OR,45.17663,-122.783877,5043,18.314,275.3631102,53492,60484,0
97033,Kent,OR,45.280255,-120.595882,60,179.182,0.334855064,41354,49145,0
97034,Lake Oswego,OR,45.409354,-122.683468,18905,7.348,2572.808928,98881,139662,1
97035,Lake Oswego,OR,45.413498,-122.725171,23912,6.032,3964.190981,71692,96371,2
97037,Maupin,OR,45.067048,-121.027621,849,544.811,1.55833858,40083,49436,0
97038,Molalla,OR,45.095438,-122.558954,15113,125.028,120.8769236,53821,62546,1
97039,Moro,OR,45.451556,-120.664859,472,143.129,3.29772443,41354,49145,0
97040,Mosier,OR,45.617111,-121.388115,1244,52.428,23.72777905,39982,50666,0
97041,Mount Hood Parkdale,OR,45.436254,-121.624789,2817,115.511,24.38728779,51720,60997,0
97042,Mulino,OR,45.207722,-122.537224,2923,22.426,130.3397842,70142,83597,0
97045,Oregon City,OR,45.320277,-122.536467,51359,86.345,594.811512,62817,74453,2
97048,Rainier,OR,46.044795,-122.982023,6691,83.488,80.14325412,44628,51824,1
97049,Rhododendron,OR,45.345254,-121.86274,1899,153.778,12.34897059,59814,70222,0
97050,Rufus,OR,45.67358,-120.781632,272,7.722,35.22403522,41354,49145,0
97051,Saint Helens,OR,45.875701,-122.949006,15957,48.234,330.8247294,52629,58028,2
97053,Warren,OR,45.827979,-122.883286,3247,13.817,235.0003619,64072,71905,0
